stock_code,bias,prev_high,strategy_tag,data_date
4976,-0.015285599356395748,31.5,bias|ma_conv,2026-01-30
2633,-0.014207190700747916,27.65,bias|ma_conv,2026-01-30
2887,0.12107992427360265,23.05,ma_conv,2026-01-30
6190,0.05725887568453586,49.85,ma_conv,2026-01-30
2812,-0.0465217909499027,20.25,bias|ma_conv,2026-01-30
5201,-0.05502055527397636,44.95,bias|ma_conv,2026-01-30
7722,-0.14931487931748788,473.0,bias,2026-01-30
8936,-0.0865555161404754,52.3,bias|ma_conv,2026-01-30
6591,-0.11821170863031544,69.3,bias|ma_conv,2026-01-30
8213,0.04834530243577383,36.55,ma_conv,2026-01-30
00680L,-0.03162100197489393,7.13,bias|ma_conv,2026-01-30
8463,0.009159971238315632,27.0,bias|ma_conv,2026-01-30
6206,-0.026194690265486743,91.7,bias|ma_conv,2026-01-30
3546,-0.04780090382534525,75.8,bias|ma_conv,2026-01-30
6158,-0.0623213264722699,20.85,bias|ma_conv,2026-01-30
8926,0.019492025989367882,43.5,bias|ma_conv,2026-01-30
3114,-0.008007261646189161,25.75,bias|ma_conv,2026-01-30
1785,0.03208786475718755,65.0,ma_conv,2026-01-30
2348,-0.04860222157988205,78.5,bias|ma_conv,2026-01-30
4527,0.03391891325311315,41.45,ma_conv,2026-01-30
6279,-0.08661417322834646,120.0,bias|ma_conv,2026-01-30
3287,0.03248875604100901,31.25,ma_conv,2026-01-30
2029,0.04372805617618899,22.5,ma_conv,2026-01-30
5511,0.019333047664658622,68.0,bias|ma_conv,2026-01-30
00984B,-0.0007736713682081578,16.79,bias|ma_conv,2026-01-30
4128,-0.002452304750820795,20.7,bias|ma_conv,2026-01-30
2641,-0.01395877292647308,21.0,bias|ma_conv,2026-01-30
4541,-0.0009794319294809926,46.2,bias|ma_conv,2026-01-30
3325,-0.07927636417120155,15.7,bias|ma_conv,2026-01-30
2114,-0.004965905721909344,89.8,bias|ma_conv,2026-01-30
6689,-0.040829897592764945,61.2,bias|ma_conv,2026-01-30
00759B,-0.006093432633717096,55.05,bias|ma_conv,2026-01-30
00684R,0.0,15.85,ma_conv,2026-01-30
8215,-0.015979814970563486,19.9,bias|ma_conv,2026-01-30
2501,-0.024497903332597493,22.55,bias|ma_conv,2026-01-30
5439,-0.0634575596469633,306.5,bias|ma_conv,2026-01-30
2105,-0.014598540145985394,30.85,bias|ma_conv,2026-01-30
00885,0.04815999236313297,18.31,ma_conv,2026-01-30
009801,-0.012800359308331469,11.05,bias|ma_conv,2026-01-30
4771,-0.01426962072850168,176.5,bias|ma_conv,2026-01-30
5014,0.11797122961044715,12.2,ma_conv,2026-01-30
2748,-0.06352044783081953,41.0,bias|ma_conv,2026-01-30
2905,-0.04529542802588306,15.4,bias|ma_conv,2026-01-30
3002,-0.14826185995840346,22.15,bias|ma_conv,2026-01-30
6108,0.07098964124773212,15.45,ma_conv,2026-01-30
9925,0.0005933989482516776,40.75,bias|ma_conv,2026-01-30
6219,-0.16944240169572183,16.1,bias,2026-01-30
9935,-0.01930184804928144,20.15,bias|ma_conv,2026-01-30
3310,-0.0034658144663995225,75.0,bias,2026-01-30
8423,0.0315985130111524,18.55,ma_conv,2026-01-30
2630,-0.029054086790807225,52.7,bias|ma_conv,2026-01-30
00772B,-0.008093227758214758,34.0,bias|ma_conv,2026-01-30
6542,0.0,50.7,ma_conv,2026-01-30
7765,-0.05978476265967492,259.0,bias|ma_conv,2026-01-30
00962,0.030459252932294126,11.38,ma_conv,2026-01-30
8432,0.004677770163572919,56.7,bias|ma_conv,2026-01-30
7642,-0.011172517991332193,84.0,bias|ma_conv,2026-01-30
00782B,-0.013801234482280418,30.81,bias|ma_conv,2026-01-30
1439,0.04845532250065634,29.95,ma_conv,2026-01-30
6890,-0.10723142545382404,239.5,bias|ma_conv,2026-01-30
2538,-0.023213747362074096,10.8,bias|ma_conv,2026-01-30
3597,-0.024578313253012022,25.4,bias|ma_conv,2026-01-30
5880,-0.022618800581033476,23.85,bias|ma_conv,2026-01-30
8114,-0.027834351663272233,188.0,bias|ma_conv,2026-01-30
3663,0.13391033745016057,62.6,ma_conv,2026-01-30
8076,0.005717532582833448,24.15,bias|ma_conv,2026-01-30
9105,0.013688700549220717,6.25,bias|ma_conv,2026-01-30
1312,0.1504864711313115,13.75,ma_conv,2026-01-30
2423,-0.07723886979644508,50.0,bias|ma_conv,2026-01-30
4554,-0.03124906908159304,28.2,bias|ma_conv,2026-01-30
00986B,0.0,10.18,ma_conv,2026-01-30
6281,-0.030271123979994808,61.5,bias|ma_conv,2026-01-30
1612,0.024131842260152962,37.7,bias|ma_conv,2026-01-30
3288,0.0,16.2,ma_conv,2026-01-30
3530,-0.04142698312950166,67.5,bias|ma_conv,2026-01-30
2906,-0.03051371185786001,12.6,bias|ma_conv,2026-01-30
4560,-0.009656237929702589,32.4,bias|ma_conv,2026-01-30
7705,-0.003198072849607434,40.15,bias|ma_conv,2026-01-30
3152,0.14834314029111187,163.0,ma_conv,2026-01-30
2008,0.039633883084362345,30.1,ma_conv,2026-01-30
1909,-0.024453948871983856,10.1,bias|ma_conv,2026-01-30
3303,-0.005192675594424645,46.4,bias|ma_conv,2026-01-30
6235,-0.061814042979865085,59.6,bias|ma_conv,2026-01-30
1201,-0.008096019928664438,14.6,bias|ma_conv,2026-01-30
3030,0.06184249336348433,182.0,ma_conv,2026-01-30
5310,0.0,24.75,ma_conv,2026-01-30
3312,0.032353132381303364,40.7,ma_conv,2026-01-30
6516,-0.0005080349741972789,64.4,bias|ma_conv,2026-01-30
4442,-0.029787234042553193,57.0,bias|ma_conv,2026-01-30
2433,-0.023816627762079327,46.5,bias|ma_conv,2026-01-30
5364,-0.11700520396172569,14.05,bias|ma_conv,2026-01-30
6902,0.03533599583260989,79.5,ma_conv,2026-01-30
3438,-0.0523618430595174,52.3,bias|ma_conv,2026-01-30
4113,-0.028603477285474046,22.3,bias|ma_conv,2026-01-30
9917,-0.00953266682166943,106.5,bias|ma_conv,2026-01-30
00632R,-0.10076453217911902,14.89,bias|ma_conv,2026-01-30
2887H,0.022249983845607047,39.6,bias|ma_conv,2026-01-30
00948B,-0.005576692552249068,9.54,bias|ma_conv,2026-01-30
7770,0.0,56.1,ma_conv,2026-01-30
4760,-0.015311267993031988,194.5,bias|ma_conv,2026-01-30
3297,-0.07558753372697777,40.15,bias|ma_conv,2026-01-30
8049,0.03821759635713143,26.95,ma_conv,2026-01-30
00688L,-0.030606439868016894,7.11,bias|ma_conv,2026-01-30
4306,-0.02491874322860243,13.65,bias|ma_conv,2026-01-30
1776,0.003827227993439053,15.3,bias|ma_conv,2026-01-30
2451,0.3145887285731903,274.0,ma_conv,2026-01-30
4188,-0.048780487804877995,14.3,bias|ma_conv,2026-01-30
6114,0.02826940017618312,32.95,ma_conv,2026-01-30
9902,-0.012632496006969515,17.75,bias|ma_conv,2026-01-30
1709,0.010701545778834703,17.25,bias|ma_conv,2026-01-30
7757,-0.052565092287178,115.0,bias|ma_conv,2026-01-30
00731,0.03524682463766356,72.4,ma_conv,2026-01-30
6916,-0.0044004400440043065,18.25,bias|ma_conv,2026-01-30
1582,0.02086773757694041,69.8,bias,2026-01-30
1516,0.0792675532559925,22.6,ma_conv,2026-01-30
6781,-0.12572533849129594,1190.0,bias|ma_conv,2026-01-30
3483,-0.08483234606814853,87.8,bias|ma_conv,2026-01-30
6612,0.008921596842494706,82.2,bias|ma_conv,2026-01-30
1616,-0.009595613433858846,29.8,bias|ma_conv,2026-01-30
9912,-0.016190148122631722,11.9,bias|ma_conv,2026-01-30
2250,-0.03403246724207319,74.1,bias|ma_conv,2026-01-30
2476,-0.06448852007591267,87.5,bias|ma_conv,2026-01-30
2338,0.05966262877844446,40.05,ma_conv,2026-01-30
1102,-0.05364474658410195,35.6,bias|ma_conv,2026-01-30
2727,-0.014079074252651837,216.0,bias|ma_conv,2026-01-30
8426,-0.012168933428775817,27.7,bias|ma_conv,2026-01-30
3308,0.21973757161338026,22.5,ma_conv,2026-01-30
7738,-0.09636180552515215,172.0,bias|ma_conv,2026-01-30
8050,-0.04528209290473586,43.3,bias|ma_conv,2026-01-30
8489,-0.08488391239914378,37.05,bias,2026-01-30
00888,0.09836226341080692,22.58,ma_conv,2026-01-30
3484,0.02376849181838353,50.4,bias|ma_conv,2026-01-30
4577,-0.0071125113370565695,54.5,bias|ma_conv,2026-01-30
00694B,-0.00019278037495789365,41.5,bias|ma_conv,2026-01-30
3213,-0.026323144966376638,100.5,bias|ma_conv,2026-01-30
3563,-0.03800656987728289,483.0,bias|ma_conv,2026-01-30
6982,-0.02721391340789443,63.9,bias|ma_conv,2026-01-30
6679,0.005006827492034541,185.0,bias|ma_conv,2026-01-30
5543,-0.0208216094541362,30.45,bias,2026-01-30
2356,0.028062292959677073,45.1,ma_conv,2026-01-30
00983B,-0.012287139735290444,15.98,bias|ma_conv,2026-01-30
2643,-0.0021959923140266596,72.9,bias|ma_conv,2026-01-30
00960,0.06891246254757484,15.43,ma_conv,2026-01-30
00720B,-0.013443578609243893,33.2,bias|ma_conv,2026-01-30
3434,0.001147147773490526,34.7,bias,2026-01-30
1220,0.01587301587301596,13.0,bias|ma_conv,2026-01-30
2324,0.07292036364629122,32.75,ma_conv,2026-01-30
6122,0.08316821622720116,54.7,ma_conv,2026-01-30
3376,0.018922852983988384,211.0,bias|ma_conv,2026-01-30
00739,0.03599036877455338,27.35,ma_conv,2026-01-30
6968,-0.10243454294901233,49.95,bias,2026-01-30
6561,-0.10037192112465204,332.0,bias|ma_conv,2026-01-30
5283,-0.006709212894779849,60.8,bias|ma_conv,2026-01-30
6695,-0.03950571054109716,44.0,bias|ma_conv,2026-01-30
1737,-0.0016849199663015273,31.8,bias|ma_conv,2026-01-30
3048,-0.013613218331081808,40.7,bias|ma_conv,2026-01-30
00852L,0.018711811933481145,31.23,bias|ma_conv,2026-01-30
3169,0.02121309028888188,97.1,bias|ma_conv,2026-01-30
00922,0.10048863394943677,28.7,ma_conv,2026-01-30
2464,0.08042263591346016,72.2,ma_conv,2026-01-30
9910,-0.1694725028058361,96.2,bias,2026-01-30
6438,0.05420426701727129,148.0,ma_conv,2026-01-30
5223,0.0,28.1,ma_conv,2026-01-30
2520,-0.06031778160105257,31.2,bias|ma_conv,2026-01-30
5904,-0.08727719729563616,404.5,bias,2026-01-30
5210,-0.06917769904903975,21.05,bias|ma_conv,2026-01-30
00942B,-0.007397075468462414,14.47,bias|ma_conv,2026-01-30
00953B,0.003523850451224846,9.73,bias|ma_conv,2026-01-30
00881,0.0512874641512932,34.27,ma_conv,2026-01-30
2385,-0.012102448634956407,117.0,bias|ma_conv,2026-01-30
4530,0.0,29.5,ma_conv,2026-01-30
009813,-0.0036865187821776904,10.49,bias|ma_conv,2026-01-30
2832,-0.03182783659624913,49.4,bias|ma_conv,2026-01-30
3706,-0.0965648854961831,80.8,bias,2026-01-30
6794,0.08742397247650052,89.7,ma_conv,2026-01-30
8038,0.04965407898529836,50.0,ma_conv,2026-01-30
2015,0.02250244018255204,65.7,bias|ma_conv,2026-01-30
7751,0.28561554412103535,856.0,ma_conv,2026-01-30
4552,0.00781250000000001,23.75,bias|ma_conv,2026-01-30
6278,-0.061450239218214464,94.4,bias|ma_conv,2026-01-30
4744,0.010946186027852538,29.9,bias|ma_conv,2026-01-30
2547,-0.004629629629629695,10.85,bias|ma_conv,2026-01-30
00670L,0.014227787594349688,166.3,bias|ma_conv,2026-01-30
9949,0.06041514689303009,26.85,ma_conv,2026-01-30
6576,0.044070361263476326,82.9,ma_conv,2026-01-30
4999,-0.006699168741888984,23.65,bias|ma_conv,2026-01-30
2064,0.0,12.15,ma_conv,2026-01-30
8284,0.0,63.6,ma_conv,2026-01-30
5548,0.0,23.5,ma_conv,2026-01-30
6143,-0.11461908030199043,109.0,bias|ma_conv,2026-01-30
4440,-0.03704394886628713,17.35,bias|ma_conv,2026-01-30
4137,0.022929432694208274,104.5,bias|ma_conv,2026-01-30
00909,0.021021259370671935,43.5,bias|ma_conv,2026-01-30
020028,0.0,13.83,ma_conv,2026-01-30
9918,0.0,39.75,ma_conv,2026-01-30
2736,-0.06454316848281645,14.2,bias|ma_conv,2026-01-30
6246,0.0,13.8,ma_conv,2026-01-30
5609,-0.013887438655111215,79.0,bias|ma_conv,2026-01-30
5203,-0.0973384440965288,85.3,bias|ma_conv,2026-01-30
5468,-0.0472920779332246,19.15,bias|ma_conv,2026-01-30
00683L,-0.03751233958538996,20.3,bias|ma_conv,2026-01-30
2491,-0.014058791309110691,18.25,bias|ma_conv,2026-01-30
3293,-0.02127853465166089,728.0,bias|ma_conv,2026-01-30
00842B,-0.015747826404046702,31.51,bias|ma_conv,2026-01-30
3537,-0.06504065040650409,49.0,bias|ma_conv,2026-01-30
3701,0.3211619571889668,56.4,ma_conv,2026-01-30
6895,-0.10220214568040659,202.0,bias|ma_conv,2026-01-30
2462,0.055471616663069295,25.4,ma_conv,2026-01-30
2405,-0.07552698742792326,16.75,bias|ma_conv,2026-01-30
1324,0.0025647003963629412,10.75,bias|ma_conv,2026-01-30
3164,-0.004364429896344698,18.25,bias|ma_conv,2026-01-30
3158,0.0,89.8,ma_conv,2026-01-30
3684,-0.018704255895906817,55.0,bias,2026-01-30
4153,-0.03431121515838757,33.65,bias|ma_conv,2026-01-30
3580,0.06568525482038558,68.0,ma_conv,2026-01-30
3666,-0.08737811337154029,28.0,bias|ma_conv,2026-01-30
3005,-0.06722863262626962,114.0,bias|ma_conv,2026-01-30
6113,0.02304258656050183,22.55,bias|ma_conv,2026-01-30
2537,-0.049135577797998264,10.65,bias|ma_conv,2026-01-30
1587,-0.025668994880275922,47.3,bias|ma_conv,2026-01-30
6210,0.03288733274978111,21.05,ma_conv,2026-01-30
4995,-0.023582619932159658,41.65,bias|ma_conv,2026-01-30
2904,-0.0032639937643103595,17.1,bias|ma_conv,2026-01-30
1714,0.06997822376552293,9.21,ma_conv,2026-01-30
5474,-0.03385631709331133,161.0,bias|ma_conv,2026-01-30
2504,-0.029749753423400627,35.75,bias|ma_conv,2026-01-30
4162,-0.06640460480134762,69.1,bias|ma_conv,2026-01-30
6418,-0.21159945627548715,36.0,bias,2026-01-30
3450,-0.006309148264984205,260.5,bias|ma_conv,2026-01-30
2412,0.013667425968109426,134.5,bias|ma_conv,2026-01-30
1308,0.03920465203526522,14.35,ma_conv,2026-01-30
8092,-0.017285349957495144,14.45,bias|ma_conv,2026-01-30
8011,-0.059939301972685884,21.7,bias|ma_conv,2026-01-30
4767,0.0,25.7,ma_conv,2026-01-30
00926,0.007859454461396258,24.05,bias|ma_conv,2026-01-30
8349,-0.009889799378355468,44.5,bias|ma_conv,2026-01-30
8367,-0.013139021171610489,43.15,bias|ma_conv,2026-01-30
1609,0.05012636899747246,44.15,ma_conv,2026-01-30
009800,0.014272608322930893,11.28,bias|ma_conv,2026-01-30
3594,0.09074183586306592,42.5,ma_conv,2026-01-30
8941,0.0,46.35,ma_conv,2026-01-30
2912,-0.05791505791505792,214.0,bias|ma_conv,2026-01-30
5533,-0.007001909611712208,14.35,bias|ma_conv,2026-01-30
911608,0.0,2.9,ma_conv,2026-01-30
6962,0.012310191839030175,41.1,bias|ma_conv,2026-01-30
2395,0.041829724323854164,304.0,ma_conv,2026-01-30
5460,0.032611674431350955,15.75,ma_conv,2026-01-30
8016,0.06587914584279879,198.0,ma_conv,2026-01-30
3511,-0.007371007371007302,20.8,bias|ma_conv,2026-01-30
00795B,-0.011068859447283752,27.23,bias|ma_conv,2026-01-30
006206,0.02716156848877222,38.21,ma_conv,2026-01-30
3008,0.05701754385964912,2415.0,ma_conv,2026-01-30
9919,0.016898459697921486,17.7,bias,2026-01-30
1515,-0.04596496481509202,26.95,bias|ma_conv,2026-01-30
6708,0.0,43.9,ma_conv,2026-01-30
5287,-0.028755868544600972,167.0,bias|ma_conv,2026-01-30
00848B,-0.01328146282480798,34.41,bias|ma_conv,2026-01-30
3363,0.043663471778487783,435.5,ma_conv,2026-01-30
3465,-0.028370710618751686,46.2,bias|ma_conv,2026-01-30
2596,0.007380614888313377,34.9,bias,2026-01-30
5007,0.09604005461993638,60.2,ma_conv,2026-01-30
5209,0.007025761124121713,175.0,bias|ma_conv,2026-01-30
2442,-0.12395217809536901,22.5,bias,2026-01-30
4558,-0.00012656625743583236,20.15,bias|ma_conv,2026-01-30
4935,-0.025598343517184062,40.0,bias|ma_conv,2026-01-30
4160,0.028588032090913363,54.4,ma_conv,2026-01-30
00778B,0.0,35.08,ma_conv,2026-01-30
9908,-0.0021136945155189424,29.9,bias|ma_conv,2026-01-30
6257,0.19496277231363185,133.5,ma_conv,2026-01-30
6721,0.0,61.6,ma_conv,2026-01-30
3501,0.03037112814234682,52.6,ma_conv,2026-01-30
00666R,-0.029249193919852753,8.45,bias|ma_conv,2026-01-30
6654,0.008964801358875046,92.0,bias|ma_conv,2026-01-30
00938,0.06579137906067486,18.58,ma_conv,2026-01-30
3276,-0.03327962664592471,14.7,bias|ma_conv,2026-01-30
3209,0.016767475690988642,33.4,bias|ma_conv,2026-01-30
1203,-0.008170724022768893,39.35,bias|ma_conv,2026-01-30
1323,-0.0327157043979192,18.75,bias|ma_conv,2026-01-30
6573,0.029867198572253447,16.35,ma_conv,2026-01-30
8383,0.005552254707123527,41.5,bias|ma_conv,2026-01-30
1108,0.0010566709304264301,15.05,bias|ma_conv,2026-01-30
0056,0.021866715007590853,37.98,bias|ma_conv,2026-01-30
2704,0.0041647385469689895,44.7,bias|ma_conv,2026-01-30
6185,-0.0425358095964273,14.85,bias|ma_conv,2026-01-30
8908,-0.04224277677124054,42.3,bias|ma_conv,2026-01-30
6204,-0.08021839563208728,75.8,bias,2026-01-30
2420,-0.009566316065831982,51.2,bias|ma_conv,2026-01-30
6170,-0.026158681589144094,48.9,bias|ma_conv,2026-01-30
2009,0.10490333014776154,56.8,ma_conv,2026-01-30
00984A,0.09216151301379202,12.18,ma_conv,2026-01-30
00941,0.16444494230984655,20.92,ma_conv,2026-01-30
00749B,-0.0163679201220589,31.59,bias|ma_conv,2026-01-30
2511,0.009661450015969446,8.51,bias|ma_conv,2026-01-30
00754B,-0.010029304525276558,34.12,bias|ma_conv,2026-01-30
2903,-0.027027027027027056,22.25,bias|ma_conv,2026-01-30
1110,-0.015052025457116971,16.35,bias|ma_conv,2026-01-30
2345,0.011123874010035655,1180.0,bias|ma_conv,2026-01-30
00877,0.09916990816858479,27.43,ma_conv,2026-01-30
00681R,0.014478717737639799,20.95,bias|ma_conv,2026-01-30
2038,0.15117087873869714,17.35,ma_conv,2026-01-30
2497,0.0,51.7,ma_conv,2026-01-30
1434,0.03458989229494604,17.15,ma_conv,2026-01-30
00897,0.07015058893693168,9.65,ma_conv,2026-01-30
00939,0.0662170936471231,15.85,ma_conv,2026-01-30
8404,-0.05143209116107167,23.6,bias|ma_conv,2026-01-30
3188,-0.02718088965786674,29.35,bias|ma_conv,2026-01-30
6821,0.024491899522710546,38.1,bias|ma_conv,2026-01-30
2107,0.027151025439107187,25.25,ma_conv,2026-01-30
2417,0.042140852540163004,39.75,ma_conv,2026-01-30
9930,-0.009887005649717555,70.3,bias|ma_conv,2026-01-30
2478,0.0451407328730748,69.0,ma_conv,2026-01-30
00706L,0.015666425644733636,21.22,bias|ma_conv,2026-01-30
9914,-0.04539285175689928,86.4,bias|ma_conv,2026-01-30
4755,0.1412420747078145,126.5,ma_conv,2026-01-30
00934,0.0705807880993827,22.78,ma_conv,2026-01-30
4726,0.037468354430379776,34.95,ma_conv,2026-01-30
8358,0.038206254334114904,262.0,ma_conv,2026-01-30
3147,-0.028766455387615745,173.0,bias|ma_conv,2026-01-30
6538,-0.002436145365045007,66.7,bias|ma_conv,2026-01-30
00864B,0.0036666594345967094,46.26,bias|ma_conv,2026-01-30
6147,0.005658357547025478,56.9,bias|ma_conv,2026-01-30
2867,0.025920992291398274,7.96,ma_conv,2026-01-30
2613,0.007134732706028308,25.0,bias|ma_conv,2026-01-30
6130,-0.01058128349594605,42.1,bias|ma_conv,2026-01-30
006207,0.03473721610320052,31.76,ma_conv,2026-01-30
8255,0.047715736040609136,133.0,ma_conv,2026-01-30
3543,-0.012542674781059802,45.55,bias|ma_conv,2026-01-30
2756,-0.12753499554073447,75.6,bias|ma_conv,2026-01-30
6218,0.03927676061688072,23.95,ma_conv,2026-01-30
2359,0.020750096661941,137.5,bias|ma_conv,2026-01-30
3349,0.05437966122165521,29.4,ma_conv,2026-01-30
00702,0.002625615940725733,23.23,bias|ma_conv,2026-01-30
9941,-0.11686348606518647,78.3,bias|ma_conv,2026-01-30
00985B,0.0034877118987753585,10.31,bias|ma_conv,2026-01-30
0061,0.026341010077541895,23.74,ma_conv,2026-01-30
3036,0.06885919835560132,158.5,ma_conv,2026-01-30
00786B,-0.00010006003602152196,33.4,bias|ma_conv,2026-01-30
6971,-0.03124580930669164,30.3,bias|ma_conv,2026-01-30
3073,-0.05162503918904791,32.35,bias|ma_conv,2026-01-30
4904,-0.0073036220002982944,90.0,bias|ma_conv,2026-01-30
00983A,-0.03576726553486067,11.78,bias|ma_conv,2026-01-30
3709,0.09975640187748805,62.3,ma_conv,2026-01-30
2488,0.0031803725579282664,46.55,bias|ma_conv,2026-01-30
2108,0.02056195500053808,24.5,bias|ma_conv,2026-01-30
1615,0.010850064075181439,50.0,bias|ma_conv,2026-01-30
5324,0.07832365405744766,11.45,ma_conv,2026-01-30
00918,0.009565619562903499,23.21,bias|ma_conv,2026-01-30
2516,-0.014227642276422701,14.7,bias|ma_conv,2026-01-30
6807,0.0,45.6,ma_conv,2026-01-30
1906,-0.020188796251636464,11.85,bias|ma_conv,2026-01-30
5902,0.0,39.9,ma_conv,2026-01-30
6933,-0.12376079309242081,142.0,bias|ma_conv,2026-01-30
7767,0.0,47.4,ma_conv,2026-01-30
6903,0.26488804192472604,276.5,ma_conv,2026-01-30
3150,-0.0656055065605506,18.85,bias,2026-01-30
4102,0.0075035489758668835,20.75,bias|ma_conv,2026-01-30
00750B,0.0,33.35,ma_conv,2026-01-30
8462,-0.07032571335042832,142.5,bias|ma_conv,2026-01-30
1742,0.09842998667516381,15.8,ma_conv,2026-01-30
009806,0.010570236439499328,12.12,bias|ma_conv,2026-01-30
6914,-0.04019127860639868,142.5,bias|ma_conv,2026-01-30
2466,-0.0005958732314344404,60.9,bias,2026-01-30
8021,0.21259920145906241,217.0,ma_conv,2026-01-30
00788B,-0.00877866783715568,30.11,bias|ma_conv,2026-01-30
2399,-0.04830126893164155,24.55,bias|ma_conv,2026-01-30
00981B,0.0013759090827868087,9.34,bias|ma_conv,2026-01-30
8111,-0.025233826968043545,69.4,bias|ma_conv,2026-01-30
3059,-0.06429483088704532,40.8,bias|ma_conv,2026-01-30
2535,0.0709844559585494,70.1,ma_conv,2026-01-30
3685,-0.07791927476796891,35.6,bias|ma_conv,2026-01-30
7714,0.009376723662437884,156.5,bias|ma_conv,2026-01-30
4161,0.0010306622004636844,26.5,bias|ma_conv,2026-01-30
3702,0.019771621907380046,65.4,bias|ma_conv,2026-01-30
911868,-0.009146341463414809,1.3,bias|ma_conv,2026-01-30
3071,0.0272101409682003,24.4,ma_conv,2026-01-30
00929,0.06668605655181173,19.8,ma_conv,2026-01-30
2375,-0.03335457828765683,95.9,bias|ma_conv,2026-01-30
00887,0.07515356391969315,13.05,ma_conv,2026-01-30
6191,-0.07006642382686949,111.0,bias|ma_conv,2026-01-30
9136,0.039436806214552096,8.0,ma_conv,2026-01-30
4974,0.07353906762967838,76.9,ma_conv,2026-01-30
1103,0.023239056025941257,14.3,bias|ma_conv,2026-01-30
5432,0.06725068105336258,171.0,ma_conv,2026-01-30
00647L,0.015580827780680208,118.7,bias|ma_conv,2026-01-30
00650L,0.08946648426812595,20.43,ma_conv,2026-01-30
6112,-0.064773486099884,46.1,bias|ma_conv,2026-01-30
2033,0.06387456592654962,17.5,ma_conv,2026-01-30
6901,0.0010304725452670862,17.5,bias|ma_conv,2026-01-30
7799,-0.15148750366580863,450.0,bias|ma_conv,2026-01-30
8027,0.09348303636807423,114.0,ma_conv,2026-01-30
8928,0.0,26.8,ma_conv,2026-01-30
2329,0.09043135537552006,61.5,ma_conv,2026-01-30
2543,0.043562025045488686,66.0,ma_conv,2026-01-30
3090,-0.01487450743725381,95.7,bias|ma_conv,2026-01-30
6176,-0.0006143764079459582,124.5,bias|ma_conv,2026-01-30
1340,-0.053340189799448406,6.84,bias|ma_conv,2026-01-30
6617,-0.07774129212917269,77.8,bias|ma_conv,2026-01-30
1460,0.08094928478543567,6.79,ma_conv,2026-01-30
00674R,-0.1637750566373205,4.95,bias,2026-01-30
5306,0.0045358999889366335,92.1,bias|ma_conv,2026-01-30
1593,0.021460463776465512,29.8,bias|ma_conv,2026-01-30
6546,-0.009687269664104508,64.7,bias|ma_conv,2026-01-30
3540,0.012447687520120187,32.3,bias|ma_conv,2026-01-30
3672,-0.06379072969251948,12.2,bias|ma_conv,2026-01-30
3551,-0.02617659026176584,185.0,bias|ma_conv,2026-01-30
1225,-0.03998645483534144,28.45,bias|ma_conv,2026-01-30
6486,-0.014860230697287702,80.3,bias|ma_conv,2026-01-30
00723B,-0.018718153872068037,31.07,bias|ma_conv,2026-01-30
2884,0.040525454970274294,33.65,ma_conv,2026-01-30
4763,-0.07597054362951262,51.2,bias|ma_conv,2026-01-30
6117,-0.06402502606882178,77.8,bias|ma_conv,2026-01-30
2013,0.027000099631364034,43.95,ma_conv,2026-01-30
6208,0.010756359911217268,45.15,bias|ma_conv,2026-01-30
6124,0.05793930168395018,28.45,ma_conv,2026-01-30
6776,0.18191370900707327,63.5,ma_conv,2026-01-30
00894,0.11253661252450924,30.85,ma_conv,2026-01-30
3259,-0.07278048780487807,20.1,bias|ma_conv,2026-01-30
3689,-0.003215924159058758,112.0,bias,2026-01-30
1325,-0.02524449713069484,31.15,bias,2026-01-30
00636,0.0007612724481771803,26.75,bias|ma_conv,2026-01-30
5288,0.003898050974512675,144.5,bias|ma_conv,2026-01-30
5530,0.01877219685438872,52.2,bias,2026-01-30
00789B,0.0,48.7,ma_conv,2026-01-30
00981A,0.09640639315891275,18.11,ma_conv,2026-01-30
1565,-0.0659870505579281,114.5,bias|ma_conv,2026-01-30
8048,-0.05829995549621716,53.3,bias|ma_conv,2026-01-30
1599,-0.011222136817832453,27.05,bias|ma_conv,2026-01-30
00980T,-0.008576381963515872,10.83,bias|ma_conv,2026-01-30
1467,0.043084936263535496,7.85,ma_conv,2026-01-30
6884,0.0,36.8,ma_conv,2026-01-30
6154,0.013563501849568319,13.75,bias|ma_conv,2026-01-30
1475,-0.03645055273379142,32.45,bias|ma_conv,2026-01-30
5251,-0.07934028575366373,34.0,bias|ma_conv,2026-01-30
5278,-0.024523757389971517,30.2,bias|ma_conv,2026-01-30
3454,0.057950643204099365,99.1,ma_conv,2026-01-30
00967B,-0.013288857803841389,9.2,bias|ma_conv,2026-01-30
9906,-0.08593142758441998,44.55,bias|ma_conv,2026-01-30
5225,-0.04601207086767467,99.9,bias|ma_conv,2026-01-30
9962,0.14646664034741405,12.3,ma_conv,2026-01-30
8234,-0.003290593441506775,77.0,bias|ma_conv,2026-01-30
2482,0.03709347173944094,18.4,ma_conv,2026-01-30
9937,-0.004357738593402762,58.0,bias|ma_conv,2026-01-30
00963,0.06681507952781278,12.15,ma_conv,2026-01-30
1907,-0.04403798355745321,25.55,bias|ma_conv,2026-01-30
3596,-0.010383166406321745,182.0,bias|ma_conv,2026-01-30
2892,-0.0010983293832012048,29.2,bias|ma_conv,2026-01-30
4420,-0.0021119324181626676,50.8,bias|ma_conv,2026-01-30
6231,-0.04467569047805342,209.5,bias|ma_conv,2026-01-30
3541,0.06710445310896769,26.25,ma_conv,2026-01-30
